Unnamed: 0,uid,user_city,item_id,author_id,item_city,channel,finish,like,music_id,duration_time,real_time,H,date
4124194,6959,203.0,837940,26138,177.0,0,1,0,31442.0,10,2019-10-27 21:33:05,21,2019-10-27
384211,926,318.0,633832,34907,31.0,0,1,0,678.0,9,2019-10-29 18:35:21,18,2019-10-29
82758,3695,68.0,13019,24069,64.0,0,1,0,220.0,7,2019-10-27 01:43:26,1,2019-10-27
5307284,32253,259.0,1252795,463152,35.0,0,0,0,110.0,10,2019-10-21 21:05:56,21,2019-10-21
2054649,35391,84.0,1213403,55387,22.0,0,1,0,3125.0,4,2019-10-22 00:17:35,0,2019-10-22
2793675,2603,3.0,1121416,634782,183.0,0,0,0,6555.0,10,2019-10-20 08:09:25,8,2019-10-20
3152542,828,60.0,3899499,714551,29.0,3,0,0,286.0,6,2019-10-26 07:15:27,7,2019-10-26
2089812,3492,76.0,35025,584166,204.0,0,1,0,1358.0,7,2019-10-26 21:04:30,21,2019-10-26
5449621,31232,234.0,1924248,749602,92.0,0,0,0,222.0,9,2019-10-29 05:14:09,5,2019-10-29
3053787,49436,168.0,1528026,158870,10.0,0,0,0,296.0,21,2019-10-17 05:04:59,5,2019-10-17
921451,36295,152.0,6112,1278,7.0,0,1,0,3565.0,38,2019-10-26 21:47:56,21,2019-10-26
5342994,33735,227.0,1947515,164838,275.0,0,0,0,22.0,9,2019-10-27 03:47:56,3,2019-10-27
4331591,31779,37.0,100,605,137.0,0,1,0,416.0,10,2019-10-27 04:07:29,4,2019-10-27
5560517,9791,6.0,2583016,213548,34.0,0,0,0,965.0,9,2019-10-19 18:21:04,18,2019-10-19
234479,5371,6.0,672476,17743,66.0,0,1,0,31894.0,10,2019-10-27 15:06:47,15,2019-10-27
5095364,17689,140.0,220754,16848,199.0,0,0,0,5502.0,10,2019-10-24 05:01:22,5,2019-10-24
3153938,18108,271.0,1023508,76750,68.0,0,0,0,3585.0,10,2019-10-19 21:08:21,21,2019-10-19
3883523,52826,54.0,2153,6624,238.0,0,0,0,22.0,10,2019-10-19 01:15:11,1,2019-10-19
1171347,14333,120.0,3552251,49818,185.0,0,0,0,9288.0,10,2019-10-18 20:46:08,20,2019-10-18
925666,12897,87.0,634028,6365,160.0,0,1,0,59.0,10,2019-10-29 21:42:25,21,2019-10-29
1404098,30822,156.0,1653150,449504,117.0,0,0,0,220.0,10,2019-10-23 23:03:36,23,2019-10-23
2279179,4256,157.0,626013,15255,114.0,0,0,0,948.0,9,2019-10-13 23:41:16,23,2019-10-13
874408,11253,116.0,1491800,85848,177.0,0,1,0,43.0,9,2019-09-29 00:05:33,0,2019-09-29
3876698,57807,99.0,482,19483,157.0,0,0,0,2435.0,10,2019-10-17 02:10:58,2,2019-10-17
4990776,70382,328.0,17331,14039,64.0,0,0,0,181.0,9,2019-10-25 21:15:51,21,2019-10-25
1451116,30641,8.0,1303934,62128,78.0,0,0,0,2680.0,10,2019-10-22 04:47:57,4,2019-10-22
5424618,60,99.0,63325,21239,66.0,0,0,0,7765.0,9,2019-10-23 04:09:02,4,2019-10-23
450294,33682,304.0,744757,1665,69.0,0,0,0,1672.0,10,2019-10-29 05:19:30,5,2019-10-29
4169195,6751,324.0,1447812,69152,68.0,0,1,0,7427.0,20,2019-10-05 02:18:31,2,2019-10-05
1716163,23757,217.0,3360815,131391,42.0,0,0,0,116.0,5,2019-10-27 18:38:01,18,2019-10-27
5308712,34062,40.0,644104,191658,234.0,0,1,0,22.0,42,2019-10-28 21:08:30,21,2019-10-28
5466993,12097,159.0,2908575,58800,258.0,0,1,0,2935.0,10,2019-10-23 17:56:47,17,2019-10-23
1677003,16839,130.0,728733,229448,23.0,0,1,0,25.0,9,2019-10-20 22:20:48,22,2019-10-20
3465124,192,178.0,2201735,215302,89.0,0,0,0,275.0,9,2019-10-24 01:21:50,1,2019-10-24
370180,34499,13.0,2587477,457884,121.0,0,1,0,110.0,10,2019-10-23 01:02:18,1,2019-10-23
511058,38510,39.0,578132,221622,131.0,0,1,0,4979.0,9,2019-10-23 04:23:15,4,2019-10-23
4618364,1146,62.0,23918,14210,218.0,0,1,0,501.0,7,2019-10-25 20:55:59,20,2019-10-25
1455026,5195,271.0,678901,6663,170.0,0,1,0,31442.0,9,2019-10-27 17:47:36,17,2019-10-27
948204,1667,6.0,23769,157615,79.0,0,1,0,43.0,31,2019-10-03 16:40:03,16,2019-10-03
2676418,46246,122.0,1556609,45108,102.0,0,0,0,5907.0,9,2019-10-21 22:51:50,22,2019-10-21
1133853,38907,357.0,128,2507,29.0,0,0,0,294.0,21,2019-10-26 03:34:17,3,2019-10-26
2517095,3075,166.0,447054,205050,102.0,0,1,0,3697.0,10,2019-10-22 00:24:04,0,2019-10-22
199307,39497,89.0,783166,325261,33.0,0,1,0,6216.0,9,2019-10-14 01:57:42,1,2019-10-14
4837602,4814,95.0,640653,6763,60.0,0,1,0,3603.0,21,2019-10-29 19:16:41,19,2019-10-29
1188400,9041,140.0,1318,37751,252.0,0,0,0,5645.0,10,2019-10-26 18:26:29,18,2019-10-26
5438036,32245,127.0,81862,60169,153.0,0,0,0,33.0,24,2019-10-25 09:03:27,9,2019-10-25
3880665,12242,56.0,46704,16997,46.0,0,1,0,780.0,10,2019-10-23 03:44:39,3,2019-10-23
5445607,18557,184.0,648383,1238,41.0,0,0,0,31931.0,10,2019-10-27 23:23:42,23,2019-10-27
5166055,62598,38.0,22720,353,307.0,0,1,0,3367.0,21,2019-10-13 17:59:40,17,2019-10-13
5166446,27455,189.0,2120875,21378,41.0,0,1,0,970.0,7,2019-10-24 22:37:58,22,2019-10-24
148059,24625,293.0,28992,23643,42.0,0,0,0,815.0,3,2019-10-20 00:14:17,0,2019-10-20
1775235,54705,109.0,207752,671,11.0,0,0,0,11706.0,9,2019-10-22 00:12:41,0,2019-10-22
4469404,43791,8.0,3860365,231513,2.0,0,1,0,23237.0,6,2019-10-26 06:39:19,6,2019-10-26
3815304,27989,13.0,2852592,28536,85.0,0,0,0,2464.0,9,2019-10-07 21:23:10,21,2019-10-07
4342971,10847,52.0,44337,71907,218.0,0,0,0,238.0,20,2019-10-09 22:48:31,22,2019-10-09
3453275,34695,53.0,816656,44599,2.0,0,1,0,7.0,10,2019-10-28 07:04:44,7,2019-10-28
513319,34087,43.0,1679923,18771,20.0,0,0,0,30.0,5,2019-10-28 21:43:47,21,2019-10-28
1754150,1718,106.0,1402989,127806,41.0,0,0,0,20520.0,7,2019-10-05 19:44:28,19,2019-10-05
4339131,190,195.0,1044821,684669,90.0,0,1,0,780.0,10,2019-10-05 06:46:14,6,2019-10-05
4383378,43741,201.0,78259,164911,208.0,0,0,0,1318.0,9,2019-10-26 18:21:58,18,2019-10-26
1236422,4498,178.0,2508887,120492,80.0,0,0,0,5702.0,21,2019-10-22 01:21:20,1,2019-10-22
2453727,17733,143.0,192989,319,147.0,0,0,0,11660.0,10,2019-10-03 19:12:24,19,2019-10-03
4370394,24595,269.0,445460,3315,69.0,0,1,0,2686.0,4,2019-10-25 20:44:48,20,2019-10-25
648135,679,144.0,1408033,217993,65.0,0,1,0,25147.0,9,2019-10-07 08:31:10,8,2019-10-07
5028949,45566,177.0,1538397,161719,22.0,0,0,0,4484.0,21,2019-09-24 02:45:46,2,2019-09-24
367118,9301,56.0,157759,69626,206.0,0,0,0,33.0,10,2019-10-01 00:29:42,0,2019-10-01
80352,45951,283.0,2965,1812,182.0,0,1,0,546.0,5,2019-10-20 13:04:43,13,2019-10-20
4824178,57436,142.0,1215045,44287,137.0,0,1,0,2189.0,10,2019-10-21 22:44:58,22,2019-10-21
1106,11679,164.0,1118739,70323,235.0,0,0,0,11395.0,10,2019-10-29 13:44:24,13,2019-10-29
4633041,33466,14.0,276178,112653,11.0,0,0,0,5582.0,9,2019-10-21 09:01:43,9,2019-10-21
2595902,47042,42.0,26577,55263,64.0,0,0,0,270.0,6,2019-10-19 08:01:39,8,2019-10-19
2874522,34770,6.0,16010,21584,33.0,0,1,0,1860.0,6,2019-10-10 15:49:54,15,2019-10-10
3131999,40866,12.0,1119502,441745,65.0,0,1,0,62.0,9,2019-10-16 03:05:06,3,2019-10-16
5771948,16109,342.0,3574544,248573,84.0,0,0,0,571.0,10,2019-10-24 20:37:32,20,2019-10-24
3770406,30957,25.0,547229,21238,106.0,0,1,0,6226.0,8,2019-10-12 21:34:22,21,2019-10-12
4160319,7562,225.0,28095,152248,119.0,0,1,0,110.0,42,2019-10-22 06:40:34,6,2019-10-22
3633950,19531,72.0,16998,7046,312.0,0,1,0,53.0,13,2019-10-04 18:40:23,18,2019-10-04
1173891,22360,45.0,744497,265915,133.0,0,0,0,62.0,10,2019-10-29 04:04:50,4,2019-10-29
1331601,3130,28.0,123591,2151,42.0,0,1,0,246.0,9,2019-09-29 02:11:44,2,2019-09-29
2055074,11604,19.0,84988,169249,35.0,0,1,0,8.0,9,2019-10-23 08:24:40,8,2019-10-23
3880799,61676,87.0,2301308,223956,267.0,0,0,0,296.0,10,2019-10-06 00:00:06,0,2019-10-06
4802174,31349,154.0,747415,70418,261.0,0,0,0,6337.0,9,2019-10-25 09:10:09,9,2019-10-25
1281147,12515,47.0,1575730,46091,219.0,0,1,0,312.0,7,2019-10-11 01:58:12,1,2019-10-11
3975047,996,252.0,639543,340031,171.0,0,1,0,388.0,10,2019-10-30 06:22:35,6,2019-10-30
2880552,31468,86.0,26612,4448,85.0,0,1,0,466.0,11,2019-10-24 20:31:38,20,2019-10-24
1393739,12831,154.0,3606915,813783,35.0,0,0,0,8.0,10,2019-10-25 07:56:04,7,2019-10-25
4731732,43884,14.0,266136,19049,33.0,0,0,0,93.0,5,2019-10-24 19:31:30,19,2019-10-24
2724228,2019,106.0,797227,16106,133.0,0,1,0,406.0,10,2019-10-29 23:03:19,23,2019-10-29
4716351,302,337.0,633135,343153,33.0,0,1,0,325.0,18,2019-10-29 02:23:52,2,2019-10-29
1391665,6454,167.0,4370,7970,17.0,0,0,0,2376.0,10,2019-10-25 05:00:50,5,2019-10-25
5082372,2738,15.0,223099,11085,63.0,0,1,0,1155.0,10,2019-10-11 19:00:52,19,2019-10-11
3533847,30979,158.0,394754,122380,25.0,0,1,0,574.0,9,2019-10-26 04:10:29,4,2019-10-26
2680772,2075,3.0,173945,7101,10.0,0,0,0,25.0,10,2019-10-27 06:10:01,6,2019-10-27
1225325,5029,259.0,1413714,19049,33.0,0,0,0,15982.0,10,2019-10-03 17:57:14,17,2019-10-03
989034,1400,61.0,1650474,59032,45.0,0,0,0,31481.0,9,2019-10-28 22:50:22,22,2019-10-28
3792481,52885,150.0,1337325,429122,4.0,0,0,0,272.0,3,2019-10-21 08:47:27,8,2019-10-21
2994067,51813,52.0,2871369,563,34.0,0,0,0,25207.0,11,2019-10-22 17:58:38,17,2019-10-22
5444744,548,11.0,2417162,162727,185.0,0,0,0,227.0,10,2019-10-22 22:48:04,22,2019-10-22
818266,9324,75.0,814408,246588,101.0,0,1,0,25.0,10,2019-10-19 23:51:45,23,2019-10-19
408127,2946,91.0,3654225,107652,134.0,0,0,0,7461.0,4,2019-10-23 20:44:37,20,2019-10-23
4545095,11442,6.0,2906879,29110,6.0,0,1,0,507.0,9,2019-10-24 04:45:53,4,2019-10-24
2846400,23136,11.0,8491,11471,11.0,0,1,0,684.0,9,2019-10-25 18:51:13,18,2019-10-25
4802512,51725,121.0,3245440,13686,47.0,0,1,0,2940.0,10,2019-10-27 12:39:54,12,2019-10-27
49485,46528,136.0,21578,324793,118.0,0,1,0,22.0,9,2019-10-27 04:32:11,4,2019-10-27
5139211,4545,115.0,85926,38615,4.0,0,1,0,3146.0,10,2019-10-27 03:37:42,3,2019-10-27
5391139,13041,52.0,708034,1806,32.0,0,0,0,6044.0,6,2019-10-28 19:49:16,19,2019-10-28
3697771,39194,33.0,1107801,102070,46.0,0,1,0,2150.0,10,2019-10-23 06:24:19,6,2019-10-23
4596668,5524,169.0,3117986,298346,228.0,3,0,0,1357.0,10,2019-10-24 06:05:42,6,2019-10-24
4129360,1404,129.0,796933,6120,266.0,0,0,0,8297.0,9,2019-10-28 05:35:25,5,2019-10-28
304359,16664,57.0,537991,342379,240.0,0,1,0,220.0,10,2019-10-27 03:40:02,3,2019-10-27
3361674,31895,68.0,91089,3706,22.0,0,1,0,10581.0,9,2019-10-21 19:41:35,19,2019-10-21
3720294,32141,180.0,344774,109014,31.0,0,0,0,912.0,5,2019-10-27 08:34:24,8,2019-10-27
1849512,41253,8.0,144867,7735,84.0,0,1,0,1214.0,9,2019-09-26 19:08:07,19,2019-09-26
5832197,3587,138.0,143367,156886,236.0,0,1,0,1295.0,8,2019-10-24 02:59:03,2,2019-10-24
1899772,30744,98.0,673108,160780,48.0,0,0,0,50835.0,10,2019-10-16 09:58:06,9,2019-10-16
346573,4609,21.0,4680,581871,4.0,0,1,0,11400.0,10,2019-10-26 14:24:11,14,2019-10-26
5583442,2141,51.0,837373,279790,29.0,0,0,0,6036.0,10,2019-10-20 23:22:26,23,2019-10-20
1670429,298,90.0,66180,97141,301.0,0,1,0,479.0,9,2019-10-07 20:38:03,20,2019-10-07
3560654,55686,114.0,95618,111014,57.0,0,0,0,3237.0,10,2019-10-24 23:05:28,23,2019-10-24
10604,35763,35.0,321751,51991,113.0,0,1,0,4130.0,10,2019-10-05 03:22:40,3,2019-10-05
3649350,5910,248.0,2906706,213492,53.0,0,0,0,1560.0,10,2019-10-24 04:37:13,4,2019-10-24
2200933,17286,178.0,131174,6450,45.0,0,0,0,660.0,9,2019-10-26 01:53:12,1,2019-10-26
626941,17055,1.0,288901,606108,34.0,0,1,0,312.0,14,2019-10-25 22:11:02,22,2019-10-25
855588,3628,107.0,793542,14713,17.0,0,1,0,4743.0,10,2019-10-27 18:42:26,18,2019-10-27
1395840,11080,109.0,780148,17935,2.0,0,0,0,119.0,10,2019-10-27 23:47:30,23,2019-10-27
3491860,2260,140.0,473810,17375,80.0,0,0,0,1121.0,6,2019-10-21 22:49:53,22,2019-10-21
4625315,4107,184.0,54571,26541,68.0,0,0,0,16794.0,10,2019-10-14 20:27:06,20,2019-10-14
5126582,31282,228.0,653367,3801,33.0,0,0,0,1866.0,20,2019-10-28 07:00:47,7,2019-10-28
4392055,183,13.0,837118,50142,4.0,0,1,0,562.0,41,2019-10-23 18:00:44,18,2019-10-23
3556017,68149,22.0,1215,1271,20.0,0,0,0,320.0,16,2019-10-17 06:35:04,6,2019-10-17
1431819,33318,91.0,3889426,712647,49.0,0,0,0,64.0,7,2019-10-25 17:46:49,17,2019-10-25
4039088,30602,6.0,3464834,28297,80.0,0,0,0,1199.0,10,2019-09-30 18:08:40,18,2019-09-30
2250670,6164,21.0,33492,5095,45.0,0,1,0,3972.0,9,2019-10-08 14:39:01,14,2019-10-08
967549,64836,99.0,4964,2349,69.0,0,0,0,425.0,7,2019-10-04 20:35:22,20,2019-10-04
3088871,53966,134.0,34891,20369,191.0,0,0,0,431.0,7,2019-10-19 20:53:03,20,2019-10-19
5790599,35472,195.0,541086,39923,329.0,0,1,0,249.0,9,2019-10-10 09:31:56,9,2019-10-10
4429592,30782,18.0,2077,2451,269.0,0,1,0,166.0,9,2019-10-17 03:04:19,3,2019-10-17
2155792,1583,140.0,787507,61255,20.0,0,0,0,1091.0,8,2019-10-18 18:40:08,18,2019-10-18
5650374,2869,81.0,1051029,371695,197.0,0,0,0,5871.0,7,2019-10-29 17:13:13,17,2019-10-29
1809355,30576,29.0,89879,175439,64.0,0,1,0,696.0,10,2019-10-22 01:48:19,1,2019-10-22
242657,403,57.0,1820906,81820,29.0,0,0,0,22.0,11,2019-10-28 14:25:19,14,2019-10-28
4409060,1280,7.0,10882,16776,13.0,0,0,0,284.0,21,2019-10-26 21:55:43,21,2019-10-26
1367272,17537,217.0,1122934,693394,7.0,0,0,0,222.0,10,2019-10-30 08:06:47,8,2019-10-30
3554434,31964,49.0,4046591,741381,4.0,0,0,0,9462.0,9,2019-10-26 02:20:05,2,2019-10-26
3006624,5192,320.0,746612,30394,17.0,0,0,0,1340.0,10,2019-10-28 05:59:05,5,2019-10-28
3056820,17955,109.0,38517,3428,84.0,0,0,0,22.0,4,2019-10-27 04:31:57,4,2019-10-27
4326410,5057,24.0,3671447,457784,293.0,0,1,0,30.0,11,2019-10-24 19:49:06,19,2019-10-24
5403880,1279,136.0,584002,38644,48.0,0,0,0,100.0,18,2019-10-11 22:25:30,22,2019-10-11
851605,48887,16.0,361778,131297,85.0,0,0,0,2846.0,9,2019-10-21 17:24:29,17,2019-10-21
3925570,1354,14.0,637148,6603,32.0,0,1,0,2049.0,28,2019-10-28 18:40:34,18,2019-10-28
4864771,4247,56.0,1304,195,59.0,0,1,0,416.0,6,2019-10-26 23:12:12,23,2019-10-26
312642,10986,68.0,18079,74601,186.0,0,0,0,2419.0,10,2019-10-19 00:24:49,0,2019-10-19
35111,3207,19.0,655500,36069,44.0,0,0,0,237.0,10,2019-10-29 20:12:52,20,2019-10-29
2287300,1499,154.0,637938,58407,52.0,0,1,0,63.0,11,2019-10-30 05:49:03,5,2019-10-30
414342,3463,115.0,2911533,178265,145.0,0,0,0,254.0,7,2019-10-22 09:53:46,9,2019-10-22
3511695,34396,238.0,358478,94023,214.0,0,1,0,3991.0,10,2019-10-11 08:15:14,8,2019-10-11
5230880,47837,57.0,406707,617579,28.0,0,1,0,33.0,10,2019-10-27 00:09:51,0,2019-10-27
3075410,34545,187.0,639859,13188,42.0,0,0,0,11117.0,10,2019-10-12 19:33:17,19,2019-10-12
5285137,11515,99.0,640690,245851,97.0,0,1,0,622.0,9,2019-10-12 09:11:39,9,2019-10-12
3647752,34536,242.0,274654,4870,50.0,0,1,0,1491.0,6,2019-10-24 19:47:41,19,2019-10-24
3466861,801,273.0,32338,424,108.0,0,0,0,532.0,21,2019-10-25 08:13:07,8,2019-10-25
867747,9442,255.0,1121748,9117,33.0,0,0,0,7669.0,10,2019-10-27 19:34:42,19,2019-10-27
956094,53649,228.0,69161,55964,133.0,0,0,0,6196.0,10,2019-09-28 17:15:20,17,2019-09-28
4334905,4834,156.0,829964,20743,102.0,0,0,0,325.0,18,2019-10-29 05:05:38,5,2019-10-29
1581570,50371,175.0,5726,8925,128.0,0,0,0,82.0,9,2019-10-23 05:31:00,5,2019-10-23
1589352,44172,300.0,3660552,822124,163.0,3,0,0,22.0,9,2019-10-25 05:23:45,5,2019-10-25
3090085,34799,143.0,2089057,9052,101.0,0,0,0,22.0,8,2019-10-24 21:00:25,21,2019-10-24
4223069,44763,114.0,1701471,2551,49.0,0,1,0,1047.0,10,2019-10-24 16:53:45,16,2019-10-24
2239652,57657,236.0,3325,37569,80.0,0,0,0,12.0,20,2019-10-13 03:10:57,3,2019-10-13
2850710,7390,114.0,4213,5290,24.0,0,1,0,322.0,10,2019-10-25 21:45:15,21,2019-10-25
2833214,80,77.0,530433,69180,136.0,0,1,0,1577.0,9,2019-10-08 04:23:44,4,2019-10-08
1486801,3411,56.0,17175,3221,4.0,0,0,0,325.0,26,2019-10-26 02:11:55,2,2019-10-26
2409999,53086,51.0,267824,118778,78.0,0,1,0,116.0,10,2019-10-27 01:55:10,1,2019-10-27
299222,2655,167.0,47328,104136,9.0,0,1,0,2903.0,10,2019-10-15 13:45:59,13,2019-10-15
1499547,1985,60.0,704584,626668,79.0,0,0,0,7152.0,9,2019-10-29 18:48:43,18,2019-10-29
2229732,49927,272.0,78755,63424,13.0,0,1,0,63.0,11,2019-10-21 00:43:24,0,2019-10-21
2787327,18419,176.0,3271164,59009,48.0,0,0,0,3420.0,10,2019-10-27 23:31:28,23,2019-10-27
4702117,6327,99.0,955730,38057,39.0,0,0,0,12627.0,7,2019-10-20 03:25:19,3,2019-10-20
5226258,32326,319.0,48477,98780,217.0,0,0,0,453.0,10,2019-10-20 00:11:12,0,2019-10-20
1350121,7561,239.0,1226238,106269,286.0,0,0,0,1215.0,10,2019-10-06 15:41:26,15,2019-10-06
1337916,6939,123.0,76170,28885,263.0,0,0,0,347.0,10,2019-10-25 07:08:57,7,2019-10-25
1199607,30707,111.0,92182,10190,60.0,0,1,0,1731.0,9,2019-10-20 23:19:08,23,2019-10-20
1223688,7230,129.0,3314343,99110,199.0,0,0,0,238.0,10,2019-10-27 21:19:37,21,2019-10-27
5285389,45703,213.0,1587929,372223,102.0,0,0,0,404.0,7,2019-10-15 06:54:30,6,2019-10-15
1619528,3803,184.0,1217682,457706,80.0,0,1,0,2954.0,10,2019-09-27 05:09:37,5,2019-09-27
3013263,3643,11.0,2542691,130513,171.0,0,1,0,6941.0,7,2019-10-23 00:42:33,0,2019-10-23
5615443,37810,12.0,84649,143033,133.0,0,1,0,25326.0,7,2019-10-06 03:20:04,3,2019-10-06
4500917,301,56.0,676791,2887,35.0,0,0,0,238.0,2,2019-10-27 18:42:10,18,2019-10-27
950587,4709,137.0,284638,32898,52.0,0,0,0,9409.0,31,2019-10-02 21:38:56,21,2019-10-02
5568832,44200,200.0,260596,25423,51.0,0,1,0,12121.0,9,2019-10-06 04:30:15,4,2019-10-06
625180,46874,71.0,1028583,16626,140.0,0,1,0,8859.0,9,2019-10-18 01:21:30,1,2019-10-18
4191491,3511,25.0,1075042,688014,151.0,0,1,0,1623.0,9,2019-10-07 22:29:13,22,2019-10-07
5080402,18508,102.0,806240,371976,78.0,0,0,0,33007.0,9,2019-10-30 02:50:22,2,2019-10-30
1017748,10453,50.0,10146,13108,73.0,0,1,0,4164.0,10,2019-10-07 23:13:21,23,2019-10-07
5329418,10495,54.0,711637,7140,69.0,0,0,0,720.0,7,2019-10-04 20:56:39,20,2019-10-04
2099596,44196,82.0,332241,18548,13.0,0,0,0,3490.0,7,2019-09-30 21:21:12,21,2019-09-30
2280598,16029,137.0,928455,121952,137.0,0,1,0,3672.0,16,2019-10-16 20:07:32,20,2019-10-16
3272775,1099,2.0,10854,1201,247.0,0,0,0,7461.0,9,2019-10-26 20:09:02,20,2019-10-26
5791487,38221,243.0,1822077,532894,74.0,0,0,0,5556.0,10,2019-10-08 06:56:00,6,2019-10-08
4645664,11769,96.0,3593549,176816,168.0,0,0,0,68.0,10,2019-10-24 07:29:44,7,2019-10-24
4345899,4083,25.0,186648,45636,197.0,0,0,0,5403.0,9,2019-10-20 04:38:43,4,2019-10-20
3223310,32551,14.0,71723,85448,113.0,0,0,0,3794.0,9,2019-10-10 22:32:35,22,2019-10-10
4866811,30889,81.0,451272,553690,32.0,0,0,0,68.0,9,2019-10-27 01:48:40,1,2019-10-27
1606556,35251,10.0,8695,78864,69.0,0,1,0,419.0,35,2019-10-27 06:33:17,6,2019-10-27
2888166,33024,192.0,2214489,579,20.0,0,1,0,122.0,7,2019-10-24 01:26:57,1,2019-10-24
868012,6958,138.0,490435,2475,183.0,0,1,0,6744.0,5,2019-10-14 20:57:37,20,2019-10-14
4143103,31286,208.0,3985902,242217,54.0,0,0,0,22557.0,9,2019-10-25 22:02:45,22,2019-10-25
1069749,14114,259.0,296279,606821,10.0,0,0,0,222.0,7,2019-10-27 00:14:57,0,2019-10-27
281145,9147,169.0,132452,419,8.0,0,0,0,17127.0,10,2019-10-04 21:05:45,21,2019-10-04
5619697,19195,87.0,106992,64598,123.0,0,0,0,25.0,9,2019-10-26 03:36:33,3,2019-10-26
5158213,33334,10.0,1921,6624,238.0,0,0,0,74.0,18,2019-10-24 01:29:20,1,2019-10-24
2847710,31571,70.0,705287,375984,134.0,0,1,0,6170.0,4,2019-10-29 01:43:26,1,2019-10-29
1800876,41422,99.0,1225839,28627,9.0,0,1,0,3740.0,9,2019-10-17 21:57:37,21,2019-10-17
270399,7198,140.0,49468,51000,151.0,0,1,0,2737.0,10,2019-10-21 06:30:51,6,2019-10-21
3016232,19622,286.0,40924,42,41.0,0,0,0,22188.0,39,2019-10-27 08:43:24,8,2019-10-27
2141566,31735,82.0,50351,8868,8.0,0,0,0,239.0,27,2019-10-25 00:35:59,0,2019-10-25
5712683,2980,293.0,1209258,456246,17.0,0,1,0,110.0,16,2019-10-21 08:18:32,8,2019-10-21
4634368,32498,116.0,27252,53914,3.0,0,0,0,762.0,4,2019-10-21 19:03:15,19,2019-10-21
4736422,26190,213.0,3131621,84042,44.0,0,1,0,1330.0,10,2019-10-21 21:29:31,21,2019-10-21
4237811,5094,232.0,75607,40260,174.0,0,0,0,468.0,10,2019-10-19 14:59:07,14,2019-10-19
3921341,30931,129.0,1224111,10791,41.0,0,1,0,30.0,8,2019-10-21 19:43:26,19,2019-10-21
1643554,32613,21.0,1790656,689937,47.0,0,0,0,468.0,4,2019-10-29 10:42:23,10,2019-10-29
899298,39191,164.0,289795,150103,290.0,0,1,0,8.0,6,2019-10-24 23:12:10,23,2019-10-24
3053775,34759,109.0,140934,17069,122.0,0,1,0,4794.0,32,2019-10-22 06:51:45,6,2019-10-22
161287,2085,29.0,29808,468,22.0,0,1,0,181.0,8,2019-10-05 22:11:02,22,2019-10-05
4511766,5931,61.0,634057,13581,96.0,0,0,0,22.0,9,2019-10-27 18:00:33,18,2019-10-27
1850548,33537,134.0,643990,20,39.0,0,1,0,1936.0,20,2019-10-27 19:02:52,19,2019-10-27
2725802,5504,196.0,120564,2250,170.0,0,0,0,82.0,10,2019-10-22 20:21:08,20,2019-10-22
537972,15120,172.0,922527,103570,33.0,0,1,0,7123.0,10,2019-10-30 06:46:23,6,2019-10-30
2857537,11302,115.0,5335,133571,128.0,0,0,0,708.0,9,2019-10-03 04:17:31,4,2019-10-03
868186,1367,217.0,790591,250932,22.0,0,1,1,6810.0,10,2019-10-28 18:11:17,18,2019-10-28
5739432,13701,265.0,677560,44755,102.0,0,1,0,1160.0,9,2019-10-13 20:00:46,20,2019-10-13
3796478,8947,295.0,2269636,624,51.0,0,0,0,206.0,2,2019-10-10 00:31:20,0,2019-10-10
3781815,9030,129.0,306103,20474,29.0,0,0,0,2284.0,9,2019-10-20 03:39:31,3,2019-10-20
4712106,30883,76.0,3238401,4381,10.0,0,1,0,4788.0,6,2019-10-27 19:38:27,19,2019-10-27
303485,34380,117.0,30500,6060,117.0,0,0,0,3316.0,19,2019-10-07 09:33:40,9,2019-10-07
5718007,2085,29.0,1273474,102884,198.0,0,1,0,4238.0,6,2019-09-24 00:47:11,0,2019-09-24
3215600,30823,246.0,637933,2977,31.0,0,0,0,133.0,6,2019-10-28 04:55:07,4,2019-10-28
4134566,17187,31.0,1557,8912,29.0,0,1,0,576.0,20,2019-10-26 19:48:30,19,2019-10-26
3336177,1780,159.0,270510,27457,54.0,0,0,0,19375.0,9,2019-10-23 15:53:47,15,2019-10-23
1258150,14289,60.0,434069,61162,11.0,0,1,0,33.0,3,2019-09-28 08:59:09,8,2019-09-28
3662686,1621,60.0,468477,286617,122.0,0,0,0,43.0,10,2019-10-23 01:54:13,1,2019-10-23
3384075,3972,155.0,2907988,214345,283.0,0,0,0,63415.0,10,2019-10-20 07:59:13,7,2019-10-20
1375293,12993,171.0,2414744,21238,106.0,0,1,0,501.0,7,2019-10-23 19:28:14,19,2019-10-23
827418,58648,166.0,44810,41351,54.0,0,1,0,1182.0,10,2019-10-07 07:24:29,7,2019-10-07
2795394,7957,252.0,27677,50323,52.0,0,0,0,1588.0,11,2019-10-22 23:46:43,23,2019-10-22
1877692,24095,40.0,956,20489,67.0,0,0,0,220.0,9,2019-10-24 03:55:58,3,2019-10-24
448471,31074,128.0,3011664,237169,174.0,0,1,0,30.0,21,2019-10-18 22:17:37,22,2019-10-18
2106470,39343,229.0,899391,43490,190.0,0,0,0,3111.0,10,2019-09-29 21:30:57,21,2019-09-29
1923029,61521,66.0,17957,32330,22.0,0,0,0,115.0,10,2019-10-06 23:42:47,23,2019-10-06
5725264,13221,8.0,1726385,304390,128.0,0,1,0,595.0,8,2019-10-22 09:46:33,9,2019-10-22
